Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Cell-Cell Contact Zone (GO:0044291)	3/47	0.2510198683773253	0.649122831886227	0	0	1.7802309782608696	2.4606765347680084	DSP;PIK3CA;PKP2
Cul5-RING Ubiquitin Ligase Complex (GO:0031466)	1/8	0.2601092106507321	0.649122831886227	0	0	3.727061556329849	5.019061217049944	PCMTD1
Golgi Trans Cisterna (GO:0000138)	1/8	0.2601092106507321	0.649122831886227	0	0	3.727061556329849	5.019061217049944	SGMS1
RNA N6-methyladenosine Methyltransferase Complex (GO:0036396)	1/8	0.2601092106507321	0.649122831886227	0	0	3.727061556329849	5.019061217049944	METTL14
Inhibitory Synapse (GO:0060077)	1/8	0.2601092106507321	0.649122831886227	0	0	3.727061556329849	5.019061217049944	NLGN4Y
Outer Dynein Arm (GO:0036157)	1/8	0.2601092106507321	0.649122831886227	0	0	3.727061556329849	5.019061217049944	DNAL1
Perineuronal Net (GO:0072534)	1/8	0.2601092106507321	0.649122831886227	0	0	3.727061556329849	5.019061217049944	VCAN
Phosphatidylinositol 3-Kinase Complex, Class I (GO:0097651)	1/8	0.2601092106507321	0.649122831886227	0	0	3.727061556329849	5.019061217049944	PIK3CB
Phosphatidylinositol 3-Kinase Complex, Class IA (GO:0005943)	1/8	0.2601092106507321	0.649122831886227	0	0	3.727061556329849	5.019061217049944	PIK3CB
Platelet Dense Tubular Network Membrane (GO:0031095)	1/8	0.2601092106507321	0.649122831886227	0	0	3.727061556329849	5.019061217049944	ATP2A2
Tight Junction (GO:0070160)	5/93	0.26029954005225714	0.649122831886227	0	0	1.4841621253405994	1.997566803318202	USP53;APC;ILDR1;AMOTL1;MTDH
Sarcoplasmic Reticulum Membrane (GO:0033017)	2/27	0.26330596001533624	0.649122831886227	0	0	2.088032564450475	2.786351203828515	PLN;ATP2A2
Microbody Lumen (GO:0031907)	3/49	0.2711286731655314	0.649122831886227	0	0	1.7026524102079394	2.2222368198819074	ACOX1;AGPS;IDE
Peroxisomal Matrix (GO:0005782)	3/49	0.2711286731655314	0.649122831886227	0	0	1.7026524102079394	2.2222368198819074	ACOX1;AGPS;IDE
Nuclear Chromosome (GO:0000228)	5/95	0.27446461928059185	0.649122831886227	0	0	1.4510293672419012	1.8760836336733266	YY1;SETX;SMCHD1;RAD50;TOP1
Mitotic Spindle (GO:0072686)	7/143	0.27785826615479975	0.649122831886227	0	0	1.3447745901639345	1.7221776840937515	DR1;CLTC;MAPK1;CCDC117;CDC14A;MAP9;WAPL
Microtubule Cytoskeleton (GO:0015630)	15/342	0.2845958065707491	0.649122831886227	0	0	1.1996299863145623	1.5075574027124719	CLTC;SLAIN2;KLF4;DNAJA1;CYLD;NUAK1;SYNJ1;APC;ATXN7;MAP1B;KIF5B;CCSER2;TOGARAM1;PHIP;TRIM55
Amphisome Membrane (GO:1904930)	1/9	0.2874590755399412	0.649122831886227	0	0	3.261009485094851	4.065418265532514	CHMP1B
Autolysosome (GO:0044754)	1/9	0.2874590755399412	0.649122831886227	0	0	3.261009485094851	4.065418265532514	NCOA4
bBAF Complex (GO:0140092)	1/9	0.2874590755399412	0.649122831886227	0	0	3.261009485094851	4.065418265532514	SMARCA2
Perisynaptic Extracellular Matrix (GO:0098966)	1/9	0.2874590755399412	0.649122831886227	0	0	3.261009485094851	4.065418265532514	VCAN
Transferase Complex, Transferring Phosphorus-Containing Groups (GO:0061695)	1/9	0.2874590755399412	0.649122831886227	0	0	3.261009485094851	4.065418265532514	MAP3K5
SWI/SNF Complex (GO:0016514)	2/29	0.2910083296277875	0.649122831886227	0	0	1.9331624704759034	2.386302303244908	BCL11B;SMARCA2
Golgi Cisterna (GO:0031985)	3/51	0.2914027573743054	0.649122831886227	0	0	1.631538722826087	2.0117670646212904	GOLPH3;SGMS1;ATP2C1
Basolateral Plasma Membrane (GO:0016323)	8/171	0.2985679997994816	0.649122831886227	0	0	1.2822505518115364	1.5499300573815131	DSTYK;SLC16A12;NUMB;SLC16A7;SLC30A1;IDE;TEK;SLC12A6
Endocytic Vesicle (GO:0030139)	9/196	0.3004993346719132	0.649122831886227	0	0	1.2575342465753425	1.5119456718835333	GRIA1;STX12;CLTC;WNT5A;ENTPD7;GAPVD1;CLCN3;RIN2;RAB8B
Endoplasmic reticulum-Golgi Intermediate Compartment Membrane (GO:0033116)	3/52	0.30158071568298006	0.649122831886227	0	0	1.5981588287488908	1.9157410915416289	GRIA1;CNIH1;CD59
Lytic Vacuole (GO:0000323)	10/223	0.3111082037141668	0.649122831886227	0	0	1.2267109745809102	1.4323255278579567	AP3M1;AP5M1;SNX2;MARCHF1;RB1CC1;CLTC;TMEM192;VPS35;VPS26A;PCYOX1
CD40 Receptor Complex (GO:0035631)	1/10	0.3137992761887587	0.649122831886227	0	0	2.8985245408009637	3.3593950015437173	CHUK
NSL Complex (GO:0044545)	1/10	0.3137992761887587	0.649122831886227	0	0	2.8985245408009637	3.3593950015437173	PHF20L1
Neuron Projection Cytoplasm (GO:0120111)	1/10	0.3137992761887587	0.649122831886227	0	0	2.8985245408009637	3.3593950015437173	EIF4EBP2
Platelet Dense Tubular Network (GO:0031094)	1/10	0.3137992761887587	0.649122831886227	0	0	2.8985245408009637	3.3593950015437173	ATP2A2
Proton-Transporting V-type ATPase, V1 Domain (GO:0033180)	1/10	0.3137992761887587	0.649122831886227	0	0	2.8985245408009637	3.3593950015437173	ATP6V1C1
Vacuolar Proton-Transporting V-type ATPase, V1 Domain (GO:0000221)	1/10	0.3137992761887587	0.649122831886227	0	0	2.8985245408009637	3.3593950015437173	ATP6V1C1
Extrinsic Component Of Cytoplasmic Side Of Plasma Membrane (GO:0031234)	4/77	0.31735288288778457	0.649122831886227	0	0	1.4304724629577859	1.6418117935692924	GNA13;SNX18;JAK2;JAK1
Synaptic Membrane (GO:0097060)	2/31	0.31857319793678296	0.649122831886227	0	0	1.7996537687736864	2.0586293622249303	GRIA1;SYNJ1
Mitochondrial Outer Membrane (GO:0005741)	7/151	0.32492429197828393	0.6539649614044142	0	0	1.2695336217364905	1.4271628156448382	ATAD1;BCL2L11;CISD1;ACSL4;FOXO3;SLC25A46;MARCHF5
Glutamatergic Synapse (GO:0098978)	4/78	0.3257759032826417	0.6539649614044142	0	0	1.4110682110682111	1.582577268969362	NLGN4Y;GSK3B;WNT5A;APPL1
TRAPPII Protein Complex (GO:1990071)	1/11	0.3391670371306076	0.6565304790171047	0	0	2.6085365853658535	2.8205129410782614	TRAPPC10
Amphisome (GO:0044753)	1/11	0.3391670371306076	0.6565304790171047	0	0	2.6085365853658535	2.8205129410782614	CHMP1B
Early Phagosome (GO:0032009)	1/11	0.3391670371306076	0.6565304790171047	0	0	2.6085365853658535	2.8205129410782614	APPL1
Filopodium Membrane (GO:0031527)	1/11	0.3391670371306076	0.6565304790171047	0	0	2.6085365853658535	2.8205129410782614	UTRN
Intracellular Vesicle (GO:0097708)	1/11	0.3391670371306076	0.6565304790171047	0	0	2.6085365853658535	2.8205129410782614	APPL1
Axon (GO:0030424)	9/205	0.34685280493384046	0.6613095004283237	0	0	1.199224210232038	1.2698042900600475	FXR1;SETX;GSK3B;MAP1B;DYRK1A;CNTN4;MAP9;CD200;SLC18A2
Bicellular Tight Junction (GO:0005923)	4/81	0.3511103730993327	0.6613095004283237	0	0	1.3558794946550048	1.4191375801871895	USP53;APC;AMOTL1;MTDH
Extracellular Membrane-Bounded Organelle (GO:0065010)	3/57	0.3525692844079837	0.6613095004283237	0	0	1.4498037439613527	1.511432182055927	SERPINE2;CLTC;OGN
Apical Junction Complex (GO:0043296)	5/106	0.35449604752887154	0.6613095004283237	0	0	1.2922545660560607	1.3401430423721095	USP53;APC;AMOTL1;NECTIN3;MTDH
Endoplasmic Reticulum Lumen (GO:0005788)	12/284	0.3589229057201007	0.6613095004283237	0	0	1.1523383768913342	1.1807408223929985	MINPP1;VCPIP1;ADAMTS5;VCAN;ITIH2;SDC2;COL4A4;WNT5A;ADAM10;MAPK1;MATN3;KTN1
SUMO Ligase Complex (GO:0106068)	1/12	0.3635982124126208	0.6613095004283237	0	0	2.3712737127371275	2.399031446929129	RANBP2
Set1C/COMPASS Complex (GO:0048188)	1/12	0.3635982124126208	0.6613095004283237	0	0	2.3712737127371275	2.399031446929129	BOD1L1
Clathrin Coat Of Coated Pit (GO:0030132)	1/12	0.3635982124126208	0.6613095004283237	0	0	2.3712737127371275	2.399031446929129	SYNJ1
npBAF Complex (GO:0071564)	1/12	0.3635982124126208	0.6613095004283237	0	0	2.3712737127371275	2.399031446929129	SMARCA2
Extracellular Vesicle (GO:1903561)	3/60	0.3829888422240661	0.6682261656322721	0	0	1.3732837528604118	1.3180082891485254	SERPINE2;CLTC;OGN
Vacuolar Lumen (GO:0005775)	7/161	0.38526263099984487	0.6682261656322721	0	0	1.1864754098360655	1.131695862490446	ACTR2;VCAN;SDC2;OMD;OGN;MAPK1;DCN
Monoatomic Ion Channel Complex (GO:0034702)	2/36	0.38610506178474197	0.6682261656322721	0	0	1.5345997286295794	1.460395333890299	STXBP5;LRRC8B
GBAF Complex (GO:0140288)	1/13	0.3871273358091023	0.6682261656322721	0	0	2.173554652213189	2.062706857794866	SMARCA2
RISC Complex (GO:0016442)	1/13	0.3871273358091023	0.6682261656322721	0	0	2.173554652213189	2.062706857794866	DDX6
Acetylcholine-Gated Channel Complex (GO:0005892)	1/13	0.3871273358091023	0.6682261656322721	0	0	2.173554652213189	2.062706857794866	STXBP5
Brahma Complex (GO:0035060)	1/13	0.3871273358091023	0.6682261656322721	0	0	2.173554652213189	2.062706857794866	SMARCA2
Mitotic Spindle Microtubule (GO:1990498)	1/13	0.3871273358091023	0.6682261656322721	0	0	2.173554652213189	2.062706857794866	CLTC
SCF Ubiquitin Ligase Complex (GO:0019005)	3/61	0.39306170011792074	0.6741754476706109	0	0	1.3495361694152923	1.2601816005180666	USP47;FBXW11;FBXL4
Ino80 Complex (GO:0031011)	1/14	0.40978766943623957	0.6855090025754378	0	0	2.006253908692933	1.7898114785452672	YY1
nBAF Complex (GO:0071565)	1/14	0.40978766943623957	0.6855090025754378	0	0	2.006253908692933	1.7898114785452672	SMARCA2
Triglyceride-Rich Plasma Lipoprotein Particle (GO:0034385)	1/14	0.40978766943623957	0.6855090025754378	0	0	2.006253908692933	1.7898114785452672	PCYOX1
Very-Low-Density Lipoprotein Particle (GO:0034361)	1/14	0.40978766943623957	0.6855090025754378	0	0	2.006253908692933	1.7898114785452672	PCYOX1
SAGA-type Complex (GO:0070461)	2/38	0.4123179988520151	0.6855102925699146	0	0	1.449193426805367	1.2839279670411063	DR1;TAF5
Platelet Alpha Granule (GO:0031091)	4/89	0.4184445032535917	0.6880391114427005	0	0	1.2277551020408164	1.0696337582568811	SELP;SERPINE2;NHLRC2;IGF1
Specific Granule Membrane (GO:0035579)	4/90	0.42677227399531814	0.6880391114427005	0	0	1.2134155987976587	1.0332291147788644	PTPRB;TMEM30A;STOM;CD59
Early Endosome Membrane (GO:0031901)	5/116	0.42806532702516314	0.6880391114427005	0	0	1.1752215430689545	0.9971513423721274	GRIA1;RAB4A;PIKFYVE;MARCHF1;TMEM30A
Exocytic Vesicle (GO:0070382)	1/15	0.43161125072051315	0.6880391114427005	0	0	1.8628532713898567	1.565225164106781	IGF1
Secondary Lysosome (GO:0005767)	1/15	0.43161125072051315	0.6880391114427005	0	0	1.8628532713898567	1.565225164106781	NCOA4
Secretory Vesicle (GO:0099503)	1/15	0.43161125072051315	0.6880391114427005	0	0	1.8628532713898567	1.565225164106781	IGF1
trans-Golgi Network Transport Vesicle (GO:0030140)	1/15	0.43161125072051315	0.6880391114427005	0	0	1.8628532713898567	1.565225164106781	RAB8B
Brush Border Membrane (GO:0031526)	2/40	0.43796366332804987	0.6929706530004408	0	0	1.3727772620152825	1.1333914467161113	GNA13;SLC28A3
Organelle Outer Membrane (GO:0031968)	7/170	0.43981901223644215	0.6929706530004408	0	0	1.1204364879814945	0.9203175369441314	ATAD1;BCL2L11;CISD1;ACSL4;FOXO3;SLC25A46;MARCHF5
Lysosomal Membrane (GO:0005765)	14/356	0.4443258947351332	0.6960249564926074	0	0	1.0682234321435773	0.8665396313526305	ATP6V1A;MARCHF1;TMEM30A;CLTC;TMEM192;LNPEP;CLCN3;GDAP2;AP3M1;CHMP1B;STOM;VPS35;PHIP;ATP6V1C1
Dense Core Granule (GO:0031045)	1/16	0.4526289369010798	0.7009282394296721	0	0	1.738572719060524	1.3781363658406685	MYRIP
Platelet Alpha Granule Membrane (GO:0031092)	1/16	0.4526289369010798	0.7009282394296721	0	0	1.738572719060524	1.3781363658406685	SELP
Spindle Microtubule (GO:0005876)	3/68	0.46208971038740587	0.7088661778094794	0	0	1.20376254180602	0.9293001421909522	CHMP1B;CLTC;MAP9
Transcription Factor TFIID Complex (GO:0005669)	2/42	0.462986396576671	0.7088661778094794	0	0	1.3040027137042063	1.004157208416925	GTF2A1;TAF5
Germ Plasm (GO:0060293)	1/17	0.47287044912183335	0.7159100095643398	0	0	1.6298272357723578	1.2206327375055457	HELZ
Transcription Factor TFTC Complex (GO:0033276)	1/17	0.47287044912183335	0.7159100095643398	0	0	1.6298272357723578	1.2206327375055457	TAF5
Recycling Endosome Membrane (GO:0055038)	3/70	0.48120081295652367	0.7239823804443927	0	0	1.167707657365347	0.8541438271183687	GRIA1;SNX18;RAB8B
Euchromatin (GO:0000791)	2/44	0.48734157500002073	0.7239823804443927	0	0	1.2417781223751374	0.8925777161012581	CREB1;SIRT1
Kinetochore Microtubule (GO:0005828)	1/18	0.49236441363007843	0.7239823804443927	0	0	1.5338753387533874	1.0868061402096492	CHMP1B
Lytic Vacuole Membrane (GO:0098852)	11/287	0.4940732292300741	0.7239823804443927	0	0	1.0393524048415352	0.7328177959785904	ATP6V1A;AP3M1;MARCHF1;CHMP1B;TMEM192;VPS35;LNPEP;PHIP;CLCN3;ATP6V1C1;GDAP2
Phagocytic Vesicle Membrane (GO:0030670)	2/45	0.4992575800518708	0.7239823804443927	0	0	1.2128364519895238	0.8424763734536708	PIKFYVE;CLEC4E
Sarcoplasmic Reticulum (GO:0016529)	2/45	0.4992575800518708	0.7239823804443927	0	0	1.2128364519895238	0.8424763734536708	PLN;ATP2A2
Tertiary Granule Membrane (GO:0070821)	3/72	0.49998462831877666	0.7239823804443927	0	0	1.133742911153119	0.7858855579506399	PTPRB;STOM;CD59
AMPA Glutamate Receptor Complex (GO:0032281)	1/19	0.5111384023302811	0.7239823804443927	0	0	1.448584763625414	0.9721667889456161	GRIA1
GABA-ergic Synapse (GO:0098982)	1/19	0.5111384023302811	0.7239823804443927	0	0	1.448584763625414	0.9721667889456161	NLGN4Y
Endolysosome Membrane (GO:0036020)	1/19	0.5111384023302811	0.7239823804443927	0	0	1.448584763625414	0.9721667889456161	CLTC
Multivesicular Body Membrane (GO:0032585)	1/19	0.5111384023302811	0.7239823804443927	0	0	1.448584763625414	0.9721667889456161	CHMP1B
Smooth Endoplasmic Reticulum (GO:0005790)	1/19	0.5111384023302811	0.7239823804443927	0	0	1.448584763625414	0.9721667889456161	SLMAP
Golgi Membrane (GO:0000139)	16/427	0.5133404246105172	0.7239823804443927	0	0	1.0149653545479937	0.6767951968903394	NOTCH2;ARFGEF1;ARFGEF2;RIC1;SGMS1;ATP2C1;PIKFYVE;GNPTAB;MAN1A2;VTI1A;STX6;B3GNT2;TRIP11;CD59;MAN1A1;ATF6
Spindle (GO:0005819)	8/210	0.5156036879179623	0.7239823804443927	0	0	1.0325743928702036	0.6839946821575582	CYLD;DR1;CLTC;MAPK1;CCDC117;MAP9;WAPL;CDC14A
Polymeric Cytoskeletal Fiber (GO:0099513)	10/265	0.5183157839365723	0.7240390590041809	0	0	1.0224051211705534	0.6718945879115757	DSP;SYNJ1;APC;WIPF1;MAP1B;KIF5B;PKP2;TOGARAM1;TEK;TRIM55
Platelet Dense Granule (GO:0042827)	1/20	0.529218971554913	0.7333524283381431	0	0	1.3722721437740693	0.8732494926044777	SELP
Endocytic Vesicle Membrane (GO:0030666)	6/159	0.5373078395267424	0.7333524283381431	0	0	1.0222828558435653	0.6350258463054044	GRIA1;PIKFYVE;WNT5A;CLTC;ENTPD7;CLEC4E
Specific Granule (GO:0042581)	6/159	0.5373078395267424	0.7333524283381431	0	0	1.0222828558435653	0.6350258463054044	PTPRB;TMEM30A;ADAM10;STOM;CD59;CLCN3
Dendrite (GO:0030425)	10/270	0.5422525086070068	0.7333524283381431	0	0	1.002479687664873	0.6135411301245268	FXR1;GRIA1;PRNP;GSK3B;MAP1B;DYRK1A;CPEB3;SLC18A2;KPNA1;STRN3
Cell Projection Membrane (GO:0031253)	4/105	0.5464789150815953	0.7333524283381431	0	0	1.0323971172627466	0.6238358214683135	GNA13;UTRN;ANTXR1;SLC28A3
Sin3 Complex (GO:0016580)	1/21	0.5466316993516785	0.7333524283381431	0	0	1.303590785907859	0.7873427804429637	HDAC2
Sin3-type Complex (GO:0070822)	1/21	0.5466316993516785	0.7333524283381431	0	0	1.303590785907859	0.7873427804429637	HDAC2
Proton-Transporting V-type ATPase Complex (GO:0033176)	1/21	0.5466316993516785	0.7333524283381431	0	0	1.303590785907859	0.7873427804429637	ATP6V1A
Secretory Granule Membrane (GO:0030667)	10/279	0.5841758992238698	0.7753527425174045	0	0	0.9684805278912397	0.5206097528678634	SELP;DSP;PTPRB;TMEM30A;RAB18;ANXA7;ADAM10;STOM;CD59;SLC18A2
Exocytic Vesicle Membrane (GO:0099501)	2/53	0.5879320294339905	0.7753527425174045	0	0	1.0221619176843058	0.5429151021090344	MCTP1;SLC18A2
Lipid Droplet (GO:0005811)	3/82	0.5882396539256074	0.7753527425174045	0	0	0.9897151898734177	0.5251635048335018	RAB18;ARID4A;ACSL4
P Granule (GO:0043186)	1/24	0.5951046879838381	0.7753527425174045	0	0	1.133380464239425	0.5882447968707366	HELZ
Excitatory Synapse (GO:0060076)	1/24	0.5951046879838381	0.7753527425174045	0	0	1.133380464239425	0.5882447968707366	NLGN4Y
Heterotrimeric G-protein Complex (GO:0005834)	1/24	0.5951046879838381	0.7753527425174045	0	0	1.133380464239425	0.5882447968707366	GNA13
Synaptic Vesicle Membrane (GO:0030672)	2/54	0.598160998066292	0.7756058874448092	0	0	1.0024527711094875	0.5151558013590055	MCTP1;SLC18A2
Actin-Based Cell Projection (GO:0098858)	3/84	0.6046478390688481	0.7798708867490729	0	0	0.9651771336553945	0.4855893745498215	TEK;UTRN;MTM1
INO80-type Complex (GO:0097346)	1/25	0.6100834981210459	0.7798708867490729	0	0	1.0860998193315266	0.5367064882979393	YY1
U2 snRNP (GO:0005686)	1/25	0.6100834981210459	0.7798708867490729	0	0	1.0860998193315266	0.5367064882979393	SNIP1
Cytoplasmic Vesicle Lumen (GO:0060205)	4/115	0.6185987329068198	0.7870434582992871	0	0	0.9388980817552246	0.4509513093899715	CAND1;CAB39;ROCK1;XRCC5
Azurophil Granule Membrane (GO:0035577)	2/58	0.6371592939492596	0.8038234529175797	0	0	0.9306551657297926	0.419479401189367	TMEM30A;STOM
Intracellular Organelle Lumen (GO:0070013)	30/856	0.645012146831107	0.8038234529175797	0	0	0.9443611538947534	0.41408926775729493	OAT;ITIH2;CAB39;SDC2;FOXO3;ADAMTS5;VCPIP1;CAND1;PDK4;MAPK1;BPNT2;JAK2;ACTR2;PPTC7;NUBPL;OMD;WNT5A;ADAM10;ACADSB;DCN;KTN1;MINPP1;VCAN;SUCLA2;PDP2;PDE12;COL4A4;OGN;TFAM;MATN3
Clathrin-Coated Vesicle Membrane (GO:0030665)	3/90	0.6512172191846678	0.8038234529175797	0	0	0.898332083958021	0.38530543092307923	CLTC;WNT5A;SLC18A2
Condensed Nuclear Chromosome (GO:0000794)	1/28	0.6517803919900109	0.8038234529175797	0	0	0.9652715045668975	0.4131821469148436	RAD50
Dendrite Membrane (GO:0032590)	1/28	0.6517803919900109	0.8038234529175797	0	0	0.9652715045668975	0.4131821469148436	GRIA1
Endolysosome (GO:0036019)	1/28	0.6517803919900109	0.8038234529175797	0	0	0.9652715045668975	0.4131821469148436	CLTC
cis-Golgi Network (GO:0005801)	2/60	0.6555165427851849	0.8038234529175797	0	0	0.8984700322837225	0.3794524113544044	HOOK3;ATP2C1
Condensed Chromosome (GO:0000793)	2/60	0.6555165427851849	0.8038234529175797	0	0	0.8984700322837225	0.3794524113544044	RAD50;XRCC4
Postsynaptic Density (GO:0014069)	5/151	0.660168900039934	0.8041260763888518	0	0	0.8918573401515434	0.3703522933870989	GRIA1;FXR1;PRNP;ADD3;PDLIM5
H4/H2A Histone Acetyltransferase Complex (GO:0043189)	1/29	0.6646650963509328	0.8041260763888518	0	0	0.9307491289198606	0.3801849392870012	EPC2
NuA4 Histone Acetyltransferase Complex (GO:0035267)	1/29	0.6646650963509328	0.8041260763888518	0	0	0.9307491289198606	0.3801849392870012	EPC2
Ficolin-1-Rich Granule Lumen (GO:1904813)	4/123	0.6708342620026225	0.8079826000120476	0	0	0.8754130223517979	0.3494939194803512	ACTR2;CAND1;CAB39;MAPK1
Rough Endoplasmic Reticulum (GO:0005791)	1/30	0.6770736640718991	0.811889216652587	0	0	0.8986076067657228	0.3504346833531685	SEC62
Microtubule (GO:0005874)	6/185	0.683582170899758	0.8160826797966274	0	0	0.8726058823081085	0.3319466156076037	SYNJ1;APC;KIF5B;MAP1B;TOGARAM1;TRIM55
Golgi Stack (GO:0005795)	1/31	0.6890236672257494	0.8189711132376232	0	0	0.8686088527551942	0.32353912879958857	GOLPH3
Platelet Alpha Granule Lumen (GO:0031093)	2/66	0.7061400107573579	0.8356504057434235	0	0	0.8139840569877883	0.28321903370371226	NHLRC2;IGF1
Ionotropic Glutamate Receptor Complex (GO:0008328)	1/33	0.7116150531392583	0.8384681713075609	0	0	0.8142361111111112	0.277017919247099	GRIA1
Clathrin-Coated Endocytic Vesicle Membrane (GO:0030669)	2/68	0.7215787929455757	0.8412107553186079	0	0	0.7892356399819086	0.25753840153796087	CLTC;WNT5A
Postsynaptic Density Membrane (GO:0098839)	1/34	0.7222884360280597	0.8412107553186079	0	0	0.7895212285456188	0.25685551288254044	GRIA1
Collagen-Containing Extracellular Matrix (GO:0062023)	12/373	0.7281118184446285	0.8412107553186079	0	0	0.8641744809428189	0.27420312090054055	VCAN;ITIH2;SERPINE2;SDC2;COL4A4;WNT5A;OGN;ANXA7;ANGPTL5;CCN2;MATN3;DCN
Intermediate Filament (GO:0005882)	2/69	0.7290383152119038	0.8412107553186079	0	0	0.7774155005164138	0.24568583525578888	DSP;PKP2
Cul4-RING E3 Ubiquitin Ligase Complex (GO:0080008)	1/35	0.7325672998346549	0.8412107553186079	0	0	0.766260162601626	0.2384602127180755	DCAF10
Aggresome (GO:0016235)	1/35	0.7325672998346549	0.8412107553186079	0	0	0.766260162601626	0.2384602127180755	UBQLN1
Actin Filament (GO:0005884)	2/71	0.7434491542063766	0.8501043071304981	0	0	0.7548030597998151	0.22376506749961858	WIPF1;TEK
Neuron Projection (GO:0043005)	18/557	0.7533094160813957	0.857759881336379	0	0	0.8671629539471822	0.2456492490680365	GRIA1;NCOA2;PRNP;GSK3B;CHRNB3;FBXW11;DYRK1A;STRN3;SETX;FXR1;MAP1B;RGS7BP;CNTN4;CPEB3;SLC18A2;MAP9;CD200;KPNA1
Small-Subunit Processome (GO:0032040)	2/73	0.7571984853234844	0.8585807092998505	0	0	0.7334645594052783	0.2039983952327315	UTP3;XRCC5
Postsynaptic Specialization Membrane (GO:0099634)	1/38	0.7611797465783817	0.8594987971780893	0	0	0.7040210942649967	0.1921173251280916	GRIA1
Neuromuscular Junction (GO:0031594)	1/39	0.7700208979869151	0.8658741218027136	0	0	0.6854585651119669	0.17913611293499593	SERPINE2
Cortical Actin Cytoskeleton (GO:0030864)	1/44	0.8095583191259508	0.9065715061286473	0	0	0.6055965210814899	0.12794223626593562	MYRIP
Ficolin-1-Rich Granule (GO:0101002)	5/184	0.8143285557399997	0.9081606526976951	0	0	0.7261808716301584	0.14915127921670263	DSP;ACTR2;CAND1;CAB39;MAPK1
Basement Membrane (GO:0005604)	1/46	0.8234020547588065	0.9105845009351482	0	0	0.5786208973200843	0.11243221666044632	COL4A4
Clathrin-Coated Endocytic Vesicle (GO:0045334)	2/85	0.8269534960424397	0.9105845009351482	0	0	0.6270291477987936	0.11913981294870969	CLTC;WNT5A
Azurophil Granule (GO:0042582)	4/155	0.8290198011292464	0.9105845009351482	0	0	0.6887417218543046	0.1291468133211744	ACTR2;TMEM30A;MAPK1;STOM
Golgi-associated Vesicle (GO:0005798)	1/47	0.8299423311106332	0.9105845009351482	0	0	0.5660127253446448	0.10550424062865384	RAB8B
U2-type Precatalytic Spliceosome (GO:0071005)	1/49	0.842306103680897	0.9130391952436734	0	0	0.5423724028906955	0.0930774974106746	SNIP1
Heterochromatin (GO:0000792)	1/49	0.842306103680897	0.9130391952436734	0	0	0.5423724028906955	0.0930774974106746	SIRT1
Azurophil Granule Lumen (GO:0035578)	2/89	0.8458579619486138	0.9130391952436734	0	0	0.5980754534537345	0.10012011983226586	ACTR2;MAPK1
Multivesicular Body (GO:0005771)	1/50	0.8481471414048064	0.9130391952436734	0	0	0.531275925004148	0.0875017517962914	CHMP1B
Mitochondrial Matrix (GO:0005759)	10/355	0.8490253771269584	0.9130391952436734	0	0	0.7521122840500188	0.1230953613905379	OAT;PDP2;SUCLA2;PPTC7;PDE12;NUBPL;PDK4;TFAM;FOXO3;ACADSB
Tertiary Granule (GO:0070820)	4/162	0.8536216163715838	0.9143535890778626	0	0	0.6579867389993972	0.10413775536542788	DSP;PTPRB;STOM;CD59
Precatalytic Spliceosome (GO:0071011)	1/52	0.8591889744444393	0.9166937483245791	0	0	0.5103884372177055	0.07745980942016038	SNIP1
Cation Channel Complex (GO:0034703)	1/53	0.8644054405797296	0.9186426446945362	0	0	0.5005472170106317	0.07293641698736494	MCU
Spliceosomal snRNP Complex (GO:0097525)	1/57	0.8834113153494298	0.9345067956977899	0	0	0.4646970576848626	0.057605878479534744	SNIP1
Microvillus (GO:0005902)	1/58	0.8877315127554258	0.9345067956977899	0	0	0.4565207055579328	0.0543651937935023	TEK
Calcium Channel Complex (GO:0034704)	1/59	0.8918918306234017	0.9345067956977899	0	0	0.4486262966077937	0.05132752296084128	MCU
Ficolin-1-Rich Granule Membrane (GO:0101003)	1/60	0.8958981779943928	0.9345067956977899	0	0	0.4409994947407101	0.048478418732955775	DSP
Ribosome (GO:0005840)	1/61	0.8997562457297223	0.9345067956977899	0	0	0.43362691960252936	0.045804614440796164	SERP1
Secretory Granule Lumen (GO:0034774)	8/316	0.9015238762031185	0.9345067956977899	0	0	0.6734414696111003	0.06981483650872912	ACTR2;CAND1;CAB39;ROCK1;XRCC5;MAPK1;NHLRC2;IGF1
Mitochondrial Intermembrane Space (GO:0005758)	1/62	0.903471514659856	0.9345067956977899	0	0	0.4264960682393709	0.04329391324720588	FBXL4
Cortical Cytoskeleton (GO:0030863)	1/63	0.9070492632788887	0.934640115393836	0	0	0.41959524433954015	0.04093508927944845	MYRIP
Organelle Envelope Lumen (GO:0031970)	1/68	0.9230467040300825	0.9475214272430014	0	0	0.3881810459895644	0.031083770196213313	FBXL4
Potassium Channel Complex (GO:0034705)	1/81	0.9529169072626058	0.9744923844081742	0	0	0.32488143631436317	0.015668242156183156	ABCC9
U2-type Spliceosomal Complex (GO:0005684)	1/90	0.9664978532230463	0.9846651061031787	0	0	0.29189123351907675	0.009946544496171737	SNIP1
