Term	Overlap	P-value	Adjusted P-value	Old P-value	Old Adjusted P-value	Odds Ratio	Combined Score	Genes
Unattached Kinetochores Signal Amplification Via A MAD2 Inhibitory Signal R-HSA-141444	2/93	0.08589413923697932	0.2779669080350485	0	0	4.2257548276965755	10.372705478274812	NUP98;CENPQ
TCF Dependent Signaling In Response To WNT R-HSA-201681	3/198	0.08630424160765618	0.2779669080350485	0	0	2.971342383107089	7.279421974495557	RNF146;HDAC1;ASH2L
Ub-specific Processing Proteases R-HSA-5689880	3/201	0.08932389917165218	0.27927445997844424	0	0	2.925876411170529	7.067414091172602	RNF146;SUDS3;SKP2
Acyl Chain Remodelling Of PG R-HSA-1482925	1/18	0.09043516157909659	0.27927445997844424	0	0	11.243212669683258	27.0188131977752	PLA2G4A
Assembly Of HIV Virion R-HSA-175474	1/18	0.09043516157909659	0.27927445997844424	0	0	11.243212669683258	27.0188131977752	VPS37A
G Beta:Gamma Signaling Thru BTK R-HSA-8964315	1/18	0.09043516157909659	0.27927445997844424	0	0	11.243212669683258	27.0188131977752	GNG5
MECP2 Regulates Neuronal Receptors And Channels R-HSA-9022699	1/18	0.09043516157909659	0.27927445997844424	0	0	11.243212669683258	27.0188131977752	HDAC1
Metabolism Of Lipids R-HSA-556833	7/732	0.09054804764045425	0.27927445997844424	0	0	1.8886699507389162	4.536348488241021	CYP2C9;SQLE;NFYA;OSBP;PLA2G4A;ACACA;FDFT1
HCMV Early Events R-HSA-9609690	2/96	0.09065158882364822	0.27927445997844424	0	0	4.09027060524685	9.81964277365948	NUP98;EZH2
EML4 And NUDC In Mitotic Spindle Formation R-HSA-9648025	2/97	0.0922544728259519	0.28245813902266753	0	0	4.047010730710271	9.644854230784016	NUP98;CENPQ
Prostacyclin Signaling Thru Prostacyclin Receptor R-HSA-392851	1/19	0.09521467023268682	0.2844968459964618	0	0	10.618055555555555	24.96964507784911	GNG5
Biosynthesis Of Specialized Proresolving Mediators (SPMs) R-HSA-9018678	1/19	0.09521467023268682	0.2844968459964618	0	0	10.618055555555555	24.96964507784911	CYP2C9
Transcription Of E2F Targets Under Negative Control By DREAM Complex R-HSA-1362277	1/19	0.09521467023268682	0.2844968459964618	0	0	10.618055555555555	24.96964507784911	HDAC1
Nicotinamide Salvaging R-HSA-197264	1/19	0.09521467023268682	0.2844968459964618	0	0	10.618055555555555	24.96964507784911	NAMPT
Aberrant Regulation Of Mitotic Exit In Cancer Due To RB1 Defects R-HSA-9687136	1/20	0.09996930200784186	0.29340102837804477	0	0	10.058704453441296	23.16411122367751	SKP2
G Beta:Gamma Signaling Thru CDC42 R-HSA-8964616	1/20	0.09996930200784186	0.29340102837804477	0	0	10.058704453441296	23.16411122367751	GNG5
G Beta:Gamma Signaling Thru PLC Beta R-HSA-418217	1/20	0.09996930200784186	0.29340102837804477	0	0	10.058704453441296	23.16411122367751	GNG5
Phase I - Functionalization Of Compounds R-HSA-211945	2/104	0.10370031764787367	0.3019232316585369	0	0	3.7679421283076335	8.539099227365618	CYP2C9;FMO1
Presynaptic Function Of Kainate Receptors R-HSA-500657	1/21	0.104699185171912	0.3019232316585369	0	0	9.555288461538462	21.56307494222513	GNG5
Defects In Vitamin And Cofactor Metabolism R-HSA-3296482	1/21	0.104699185171912	0.3019232316585369	0	0	9.555288461538462	21.56307494222513	ACACA
PI3K/AKT Signaling In Cancer R-HSA-2219528	2/105	0.10536616142112071	0.3020902662709588	0	0	3.7311716467150533	8.396306836175548	MAPKAP1;ESR1
Resolution Of Sister Chromatid Cohesion R-HSA-2500257	2/106	0.10703931566247009	0.30512356648612166	0	0	3.695108289768484	8.256937765374259	NUP98;CENPQ
ADP Signaling Thru P2Y Purinoceptor 12 R-HSA-392170	1/22	0.10940444726923505	0.30657969404260216	0	0	9.09981684981685	20.13519876202632	GNG5
Acyl Chain Remodelling Of PS R-HSA-1482801	1/22	0.10940444726923505	0.30657969404260216	0	0	9.09981684981685	20.13519876202632	PLA2G4A
ERK/MAPK Targets R-HSA-198753	1/22	0.10940444726923505	0.30657969404260216	0	0	9.09981684981685	20.13519876202632	MEF2C
Mitotic Spindle Checkpoint R-HSA-69618	2/110	0.11380263712485764	0.31090524947254433	0	0	3.5575332614167565	7.731549982586153	NUP98;CENPQ
CD28 Dependent PI3K/Akt Signaling R-HSA-389357	1/23	0.11408521522248792	0.31090524947254433	0	0	8.685751748251748	18.855113346734395	MAPKAP1
Telomere Extension By Telomerase R-HSA-171319	1/23	0.11408521522248792	0.31090524947254433	0	0	8.685751748251748	18.855113346734395	TINF2
Mitotic Prophase R-HSA-68875	2/112	0.11722506949571493	0.31090524947254433	0	0	3.4924977934686674	7.486726147621302	NUMA1;NUP98
G-protein Activation R-HSA-202040	1/24	0.11874161531272115	0.31090524947254433	0	0	8.307692307692308	17.70207601668742	GNG5
Thromboxane Signaling Thru TP Receptor R-HSA-428930	1/24	0.11874161531272115	0.31090524947254433	0	0	8.307692307692308	17.70207601668742	GNG5
Xenobiotics R-HSA-211981	1/24	0.11874161531272115	0.31090524947254433	0	0	8.307692307692308	17.70207601668742	CYP2C9
HIV Infection R-HSA-162906	3/229	0.11953385822205981	0.31090524947254433	0	0	2.559734513274336	5.437274440149856	PDCD6IP;VPS37A;NUP98
Mitotic Anaphase R-HSA-68882	3/232	0.12297272593563453	0.31090524947254433	0	0	2.525815566401233	5.293585796710807	TUBB8;NUP98;CENPQ
Polymerase Switching On C-strand Of Telomere R-HSA-174411	1/25	0.12337377315653474	0.31090524947254433	0	0	7.96113782051282	16.65897326458128	TINF2
Basigin Interactions R-HSA-210991	1/25	0.12337377315653474	0.31090524947254433	0	0	7.96113782051282	16.65897326458128	ATP1B3
G Beta:Gamma Signaling Thru PI3Kgamma R-HSA-392451	1/25	0.12337377315653474	0.31090524947254433	0	0	7.96113782051282	16.65897326458128	GNG5
Mitotic Metaphase And Anaphase R-HSA-2555396	3/233	0.12412708605221555	0.31090524947254433	0	0	2.514705882352941	5.246806455431421	TUBB8;NUP98;CENPQ
PPARA Activates Gene Expression R-HSA-1989781	2/116	0.12414687184122931	0.31090524947254433	0	0	3.3692726963038666	7.029279812117919	NFYA;FDFT1
Regulation Of Lipid Metabolism By PPARalpha R-HSA-400206	2/118	0.1276444474921481	0.31090524947254433	0	0	3.3108470036826247	6.815400521729341	NFYA;FDFT1
RNA Polymerase III Transcription Initiation From Type 2 Promoter R-HSA-76066	1/26	0.12798181377597367	0.31090524947254433	0	0	7.642307692307693	15.711568991148608	GTF3C2
Constitutive Signaling By AKT1 E17K In Cancer R-HSA-5674400	1/26	0.12798181377597367	0.31090524947254433	0	0	7.642307692307693	15.711568991148608	MAPKAP1
Downregulation Of TGF-beta Receptor Signaling R-HSA-2173788	1/26	0.12798181377597367	0.31090524947254433	0	0	7.642307692307693	15.711568991148608	SRFBP1
FGFR2 Alternative Splicing R-HSA-6803529	1/26	0.12798181377597367	0.31090524947254433	0	0	7.642307692307693	15.711568991148608	HNRNPA1
Insulin Receptor Recycling R-HSA-77387	1/26	0.12798181377597367	0.31090524947254433	0	0	7.642307692307693	15.711568991148608	ATP6V0C
RHO GTPases Activate Formins R-HSA-5663220	2/119	0.12940201913702706	0.31090524947254433	0	0	3.2823832047133017	6.711919893258938	NUP98;CENPQ
Signaling By TGFB Family Members R-HSA-9006936	2/119	0.12940201913702706	0.31090524947254433	0	0	3.2823832047133017	6.711919893258938	HDAC1;SRFBP1
Transcriptional Regulation By RUNX2 R-HSA-8878166	2/119	0.12940201913702706	0.31090524947254433	0	0	3.2823832047133017	6.711919893258938	SKP2;ESR1
SARS-CoV Infections R-HSA-9679506	4/369	0.129496594779779	0.31090524947254433	0	0	2.1190831411908313	4.33161931812173	HDAC1;ATP1B3;NUP98;SUDS3
Infectious Disease R-HSA-5663205	8/961	0.1324117323163859	0.31090524947254433	0	0	1.6392726171287633	3.3143453527830107	PDCD6IP;GNG5;HDAC1;ATP1B3;VPS37A;NUP98;SUDS3;EZH2
ATF4 Activates Genes In Response To Endoplasmic Reticulum Stress R-HSA-380994	1/27	0.13256586151257074	0.31090524947254433	0	0	7.348002958579881	14.847930941351123	NFYA
Acyl Chain Remodelling Of PC R-HSA-1482788	1/27	0.13256586151257074	0.31090524947254433	0	0	7.348002958579881	14.847930941351123	PLA2G4A
Postmitotic Nuclear Pore Complex (NPC) Reformation R-HSA-9615933	1/27	0.13256586151257074	0.31090524947254433	0	0	7.348002958579881	14.847930941351123	NUP98
BMAL1:CLOCK,NPAS2 Activates Circadian Gene Expression R-HSA-1368108	1/27	0.13256586151257074	0.31090524947254433	0	0	7.348002958579881	14.847930941351123	NAMPT
RNA Polymerase III Transcription Initiation From Type 1 Promoter R-HSA-76061	1/27	0.13256586151257074	0.31090524947254433	0	0	7.348002958579881	14.847930941351123	GTF3C2
G0 And Early G1 R-HSA-1538133	1/27	0.13256586151257074	0.31090524947254433	0	0	7.348002958579881	14.847930941351123	HDAC1
VEGFR2 Mediated Vascular Permeability R-HSA-5218920	1/27	0.13256586151257074	0.31090524947254433	0	0	7.348002958579881	14.847930941351123	MAPKAP1
Processing Of Capped Intron-Containing Pre-mRNA R-HSA-72203	3/242	0.1346921585051901	0.31090524947254433	0	0	2.4189022889490523	4.849326805538228	ZMAT5;NUP98;HNRNPA1
Adrenaline,noradrenaline Inhibits Insulin Secretion R-HSA-400042	1/28	0.13712604006050805	0.31090524947254433	0	0	7.0754985754985755	14.057988134857961	GNG5
Interconversion Of Nucleotide Di- And Triphosphates R-HSA-499943	1/28	0.13712604006050805	0.31090524947254433	0	0	7.0754985754985755	14.057988134857961	DTYMK
Keratan Sulfate Biosynthesis R-HSA-2022854	1/28	0.13712604006050805	0.31090524947254433	0	0	7.0754985754985755	14.057988134857961	SLC35D2
Notch-HLH Transcription Pathway R-HSA-350054	1/28	0.13712604006050805	0.31090524947254433	0	0	7.0754985754985755	14.057988134857961	HDAC1
M Phase R-HSA-68886	4/380	0.13974000414442742	0.31090524947254433	0	0	2.0559300610912157	4.0460121695936335	TUBB8;NUMA1;NUP98;CENPQ
Activation Of G Protein Gated Potassium Channels R-HSA-1296041	1/29	0.14166247254192546	0.31090524947254433	0	0	6.822458791208791	13.333185827739708	GNG5
Activation Of Kainate Receptors Upon Glutamate Binding R-HSA-451326	1/29	0.14166247254192546	0.31090524947254433	0	0	6.822458791208791	13.333185827739708	GNG5
Acyl Chain Remodelling Of PE R-HSA-1482839	1/29	0.14166247254192546	0.31090524947254433	0	0	6.822458791208791	13.333185827739708	PLA2G4A
Regulation Of TP53 Activity Thru Acetylation R-HSA-6804758	1/29	0.14166247254192546	0.31090524947254433	0	0	6.822458791208791	13.333185827739708	HDAC1
Regulation Of Necroptotic Cell Death R-HSA-5675482	1/29	0.14166247254192546	0.31090524947254433	0	0	6.822458791208791	13.333185827739708	PDCD6IP
SUMOylation Of Intracellular Receptors R-HSA-4090294	1/29	0.14166247254192546	0.31090524947254433	0	0	6.822458791208791	13.333185827739708	ESR1
Energy Dependent Regulation Of mTOR By LKB1-AMPK R-HSA-380972	1/29	0.14166247254192546	0.31090524947254433	0	0	6.822458791208791	13.333185827739708	STK11
FOXO-mediated Transcription Of Oxidative Stress, Metabolic And Neuronal Genes R-HSA-9615017	1/29	0.14166247254192546	0.31090524947254433	0	0	6.822458791208791	13.333185827739708	HDAC1
G1/S-Specific Transcription R-HSA-69205	1/29	0.14166247254192546	0.31090524947254433	0	0	6.822458791208791	13.333185827739708	HDAC1
Uptake And Actions Of Bacterial Toxins R-HSA-5339562	1/29	0.14166247254192546	0.31090524947254433	0	0	6.822458791208791	13.333185827739708	PDCD6IP
Myogenesis R-HSA-525793	1/29	0.14166247254192546	0.31090524947254433	0	0	6.822458791208791	13.333185827739708	MEF2C
Endosomal Sorting Complex Required For Transport (ESCRT) R-HSA-917729	1/30	0.14617528140858763	0.31267630080081776	0	0	6.586870026525199	12.666213943509506	VPS37A
HS-GAG Biosynthesis R-HSA-2022928	1/30	0.14617528140858763	0.31267630080081776	0	0	6.586870026525199	12.666213943509506	SLC35D2
MAPK Targets/ Nuclear Events Mediated By MAP Kinases R-HSA-450282	1/30	0.14617528140858763	0.31267630080081776	0	0	6.586870026525199	12.666213943509506	MEF2C
G1/S Transition R-HSA-69206	2/129	0.14727457059885396	0.31267630080081776	0	0	3.0223988991667303	5.789273941064686	HDAC1;SKP2
Platelet Activation, Signaling And Aggregation R-HSA-76002	3/254	0.14924383224572088	0.31267630080081776	0	0	2.30185141785798	4.378521579504872	GNG5;PLA2G4A;MANF
RIPK1-mediated Regulated Necrosis R-HSA-5213460	1/31	0.15066458849071662	0.31267630080081776	0	0	6.36698717948718	12.05079142079369	PDCD6IP
Regulation Of MECP2 Expression And Activity R-HSA-9022692	1/31	0.15066458849071662	0.31267630080081776	0	0	6.36698717948718	12.05079142079369	HDAC1
Sealing Of Nuclear Envelope (NE) By ESCRT-III R-HSA-9668328	1/31	0.15066458849071662	0.31267630080081776	0	0	6.36698717948718	12.05079142079369	TUBB8
Downregulation Of SMAD2/3:SMAD4 Transcriptional Activity R-HSA-2173795	1/31	0.15066458849071662	0.31267630080081776	0	0	6.36698717948718	12.05079142079369	HDAC1
Transferrin Endocytosis And Recycling R-HSA-917977	1/31	0.15066458849071662	0.31267630080081776	0	0	6.36698717948718	12.05079142079369	ATP6V0C
Late Endosomal Microautophagy R-HSA-9615710	1/31	0.15066458849071662	0.31267630080081776	0	0	6.36698717948718	12.05079142079369	VPS37A
Metalloprotease DUBs R-HSA-5689901	1/31	0.15066458849071662	0.31267630080081776	0	0	6.36698717948718	12.05079142079369	BRCA1
Nicotinate Metabolism R-HSA-196807	1/31	0.15066458849071662	0.31267630080081776	0	0	6.36698717948718	12.05079142079369	NAMPT
PERK Regulates Gene Expression R-HSA-381042	1/32	0.15513051500504998	0.31406014466328486	0	0	6.161290322580645	11.48149356321832	NFYA
Defective TPR May Confer Susceptibility Towards Thyroid Papillary Carcinoma (TPC) R-HSA-5619107	1/32	0.15513051500504998	0.31406014466328486	0	0	6.161290322580645	11.48149356321832	NUP98
G-protein Beta:Gamma Signaling R-HSA-397795	1/32	0.15513051500504998	0.31406014466328486	0	0	6.161290322580645	11.48149356321832	GNG5
Glucagon Signaling In Metabolic Regulation R-HSA-163359	1/32	0.15513051500504998	0.31406014466328486	0	0	6.161290322580645	11.48149356321832	GNG5
Thrombin Signaling Thru Proteinase Activated Receptors (PARs) R-HSA-456926	1/32	0.15513051500504998	0.31406014466328486	0	0	6.161290322580645	11.48149356321832	GNG5
Nuclear Signaling By ERBB4 R-HSA-1251985	1/32	0.15513051500504998	0.31406014466328486	0	0	6.161290322580645	11.48149356321832	ESR1
Cell Surface Interactions At Vascular Wall R-HSA-202733	2/134	0.15639288554405376	0.3153287448367913	0	0	2.9071785819358635	5.393932453828767	EPCAM;ATP1B3
Packaging Of Telomere Ends R-HSA-171306	1/33	0.15957318158205405	0.31737169567513634	0	0	5.968449519230769	10.953612756487844	TINF2
Glucagon-type Ligand Receptors R-HSA-420092	1/33	0.15957318158205405	0.31737169567513634	0	0	5.968449519230769	10.953612756487844	GNG5
Keratan Sulfate/Keratin Metabolism R-HSA-1638074	1/33	0.15957318158205405	0.31737169567513634	0	0	5.968449519230769	10.953612756487844	SLC35D2
CD28 Co-Stimulation R-HSA-389356	1/34	0.1639927081485295	0.31737169567513634	0	0	5.787296037296037	10.463045307600638	MAPKAP1
COPI-independent Golgi-to-ER Retrograde Traffic R-HSA-6811436	1/34	0.1639927081485295	0.31737169567513634	0	0	5.787296037296037	10.463045307600638	PLA2G4A
Synthesis Of Bile Acids And Bile Salts R-HSA-192105	1/34	0.1639927081485295	0.31737169567513634	0	0	5.787296037296037	10.463045307600638	OSBP
Nuclear Import Of Rev Protein R-HSA-180746	1/34	0.1639927081485295	0.31737169567513634	0	0	5.787296037296037	10.463045307600638	NUP98
Ca-dependent Events R-HSA-111996	1/35	0.1683892141223601	0.31737169567513634	0	0	5.6167986425339365	10.006198878068648	PLA2G4A
RNA Polymerase III Transcription Initiation R-HSA-76046	1/35	0.1683892141223601	0.31737169567513634	0	0	5.6167986425339365	10.006198878068648	GTF3C2
Rev-mediated Nuclear Export Of HIV RNA R-HSA-165054	1/35	0.1683892141223601	0.31737169567513634	0	0	5.6167986425339365	10.006198878068648	NUP98
SUMOylation Of SUMOylation Proteins R-HSA-4085377	1/35	0.1683892141223601	0.31737169567513634	0	0	5.6167986425339365	10.006198878068648	NUP98
Transport Of Ribonucleoproteins Into Host Nucleus R-HSA-168271	1/35	0.1683892141223601	0.31737169567513634	0	0	5.6167986425339365	10.006198878068648	NUP98
Transport Of SLBP Independent Mature mRNA R-HSA-159227	1/35	0.1683892141223601	0.31737169567513634	0	0	5.6167986425339365	10.006198878068648	NUP98
Vpr-mediated Nuclear Import Of PICs R-HSA-180910	1/35	0.1683892141223601	0.31737169567513634	0	0	5.6167986425339365	10.006198878068648	NUP98
Inwardly Rectifying K+ Channels R-HSA-1296065	1/35	0.1683892141223601	0.31737169567513634	0	0	5.6167986425339365	10.006198878068648	GNG5
NEP/NS2 Interacts With Cellular Export Machinery R-HSA-168333	1/35	0.1683892141223601	0.31737169567513634	0	0	5.6167986425339365	10.006198878068648	NUP98
Aberrant Regulation Of Mitotic Cell Cycle Due To RB1 Defects R-HSA-9687139	1/36	0.17276281821025566	0.31737169567513634	0	0	5.456043956043956	9.579916312265498	SKP2
ROS And RNS Production In Phagocytes R-HSA-1222556	1/36	0.17276281821025566	0.31737169567513634	0	0	5.456043956043956	9.579916312265498	ATP6V0C
Regulation Of TP53 Degradation R-HSA-6804757	1/36	0.17276281821025566	0.31737169567513634	0	0	5.456043956043956	9.579916312265498	MAPKAP1
SMAD2/SMAD3:SMAD4 Heterotrimer Regulates Transcription R-HSA-2173796	1/36	0.17276281821025566	0.31737169567513634	0	0	5.456043956043956	9.579916312265498	HDAC1
Export Of Viral Ribonucleoproteins From Nucleus R-HSA-168274	1/36	0.17276281821025566	0.31737169567513634	0	0	5.456043956043956	9.579916312265498	NUP98
Transcriptional Regulation By AP-2 (TFAP2) Family Of Transcription Factors R-HSA-8864260	1/36	0.17276281821025566	0.31737169567513634	0	0	5.456043956043956	9.579916312265498	ESR1
Transport Of SLBP Dependant Mature mRNA R-HSA-159230	1/36	0.17276281821025566	0.31737169567513634	0	0	5.456043956043956	9.579916312265498	NUP98
Nuclear Pore Complex (NPC) Disassembly R-HSA-3301854	1/36	0.17276281821025566	0.31737169567513634	0	0	5.456043956043956	9.579916312265498	NUP98
Cleavage Of Damaged Purine R-HSA-110331	1/37	0.1771136386190957	0.3194485991093508	0	0	5.304220085470085	9.181412564378913	TINF2
Cooperation Of PDCL (PhLP1) And TRiC/CCT In G-protein Beta Folding R-HSA-6814122	1/37	0.1771136386190957	0.3194485991093508	0	0	5.304220085470085	9.181412564378913	GNG5
Defective B3GALTL Causes PpS R-HSA-5083635	1/37	0.1771136386190957	0.3194485991093508	0	0	5.304220085470085	9.181412564378913	ADAMTSL4
Fatty acyl-CoA Biosynthesis R-HSA-75105	1/37	0.1771136386190957	0.3194485991093508	0	0	5.304220085470085	9.181412564378913	ACACA
Interactions Of Rev With Host Cellular Proteins R-HSA-177243	1/37	0.1771136386190957	0.3194485991093508	0	0	5.304220085470085	9.181412564378913	NUP98
Mitotic G1 Phase And G1/S Transition R-HSA-453279	2/147	0.18056435152877598	0.3214111759459215	0	0	2.6447941078004686	4.527009564109718	HDAC1;SKP2
O-glycosylation Of TSR Domain-Containing Proteins R-HSA-5173214	1/38	0.18144179287269763	0.3214111759459215	0	0	5.16060291060291	8.808222206137398	ADAMTSL4
Apoptotic Cleavage Of Cellular Proteins R-HSA-111465	1/38	0.18144179287269763	0.3214111759459215	0	0	5.16060291060291	8.808222206137398	ACIN1
Diseases Of Mitotic Cell Cycle R-HSA-9675126	1/38	0.18144179287269763	0.3214111759459215	0	0	5.16060291060291	8.808222206137398	SKP2
Interactions Of Vpr With Host Cellular Proteins R-HSA-176033	1/38	0.18144179287269763	0.3214111759459215	0	0	5.16060291060291	8.808222206137398	NUP98
Ovarian Tumor Domain Proteases R-HSA-5689896	1/39	0.1857473979075291	0.32555020976019233	0	0	5.024544534412955	8.458155494365316	ESR1
SUMOylation Of Ubiquitinylation Proteins R-HSA-3232142	1/39	0.1857473979075291	0.32555020976019233	0	0	5.024544534412955	8.458155494365316	NUP98
Synthesis Of PA R-HSA-1483166	1/39	0.1857473979075291	0.32555020976019233	0	0	5.024544534412955	8.458155494365316	PLA2G4A
RNA Polymerase III Abortive And Retractive Initiation R-HSA-749476	1/40	0.1900305701032035	0.3315519153945903	0	0	4.895463510848126	8.129261430708116	GTF3C2
Cellular Response To Starvation R-HSA-9711097	2/153	0.19190616333028668	0.3315519153945903	0	0	2.538931395872179	4.191137851119776	WDR59;ATP6V0C
Carboxyterminal Post-Translational Modifications Of Tubulin R-HSA-8955332	1/41	0.19429142520093268	0.3315519153945903	0	0	4.772836538461538	7.819796557315887	TUBB8
MTOR Signaling R-HSA-165159	1/41	0.19429142520093268	0.3315519153945903	0	0	4.772836538461538	7.819796557315887	STK11
Activation Of GABAB Receptors R-HSA-991365	1/42	0.1985300783713575	0.3315519153945903	0	0	4.656191369606003	7.528198475526536	GNG5
PRC2 Methylates Histones And DNA R-HSA-212300	1/42	0.1985300783713575	0.3315519153945903	0	0	4.656191369606003	7.528198475526536	EZH2
Cleavage Of Damaged Pyrimidine R-HSA-110329	1/42	0.1985300783713575	0.3315519153945903	0	0	4.656191369606003	7.528198475526536	TINF2
Defective Pyroptosis R-HSA-9710421	1/42	0.1985300783713575	0.3315519153945903	0	0	4.656191369606003	7.528198475526536	EZH2
Signaling By SCF-KIT R-HSA-1433557	1/42	0.1985300783713575	0.3315519153945903	0	0	4.656191369606003	7.528198475526536	GRAP
Gamma Carboxylation, Hypusine Formation And Arylsulfatase Activation R-HSA-163841	1/42	0.1985300783713575	0.3315519153945903	0	0	4.656191369606003	7.528198475526536	DPH3
Glucagon-like Peptide-1 (GLP1) Regulates Insulin Secretion R-HSA-381676	1/42	0.1985300783713575	0.3315519153945903	0	0	4.656191369606003	7.528198475526536	GNG5
Transport Of Mature mRNA Derived From An Intronless Transcript R-HSA-159231	1/42	0.1985300783713575	0.3315519153945903	0	0	4.656191369606003	7.528198475526536	NUP98
Vasopressin Regulates Renal Water Homeostasis Via Aquaporins R-HSA-432040	1/42	0.1985300783713575	0.3315519153945903	0	0	4.656191369606003	7.528198475526536	GNG5
NS1 Mediated Effects On Host Pathways R-HSA-168276	1/42	0.1985300783713575	0.3315519153945903	0	0	4.656191369606003	7.528198475526536	NUP98
SUMOylation Of Transcription Cofactors R-HSA-3899300	1/43	0.20274664418764707	0.3340941379304749	0	0	4.545100732600733	7.253063284300105	RNF2
GPER1 Signaling R-HSA-9634597	1/43	0.20274664418764707	0.3340941379304749	0	0	4.545100732600733	7.253063284300105	GNG5
Transport Of Mature mRNAs Derived From Intronless Transcripts R-HSA-159234	1/43	0.20274664418764707	0.3340941379304749	0	0	4.545100732600733	7.253063284300105	NUP98
Transport Of Vitamins, Nucleosides, And Related Molecules R-HSA-425397	1/43	0.20274664418764707	0.3340941379304749	0	0	4.545100732600733	7.253063284300105	SLC35D2
Aspirin ADME R-HSA-9749641	1/44	0.20694123666310746	0.3365339455242666	0	0	4.4391771019677995	6.993126278453746	CYP2C9
Base-Excision Repair, AP Site Formation R-HSA-73929	1/44	0.20694123666310746	0.3365339455242666	0	0	4.4391771019677995	6.993126278453746	TINF2
Sphingolipid De Novo Biosynthesis R-HSA-1660661	1/44	0.20694123666310746	0.3365339455242666	0	0	4.4391771019677995	6.993126278453746	OSBP
TGF-beta Receptor Signaling Activates SMADs R-HSA-2173789	1/44	0.20694123666310746	0.3365339455242666	0	0	4.4391771019677995	6.993126278453746	SRFBP1
Bile Acid And Bile Salt Metabolism R-HSA-194068	1/45	0.21111396918352443	0.3388754974596379	0	0	4.338068181818182	6.747245376869477	OSBP
SUMOylation Of DNA Replication Proteins R-HSA-4615885	1/45	0.21111396918352443	0.3388754974596379	0	0	4.338068181818182	6.747245376869477	NUP98
ERCC6 (CSB) And EHMT2 (G9a) Positively Regulate rRNA Expression R-HSA-427389	1/45	0.21111396918352443	0.3388754974596379	0	0	4.338068181818182	6.747245376869477	HDAC1
Heme Signaling R-HSA-9707616	1/45	0.21111396918352443	0.3388754974596379	0	0	4.338068181818182	6.747245376869477	MEF2C
RNA Polymerase I Transcription Initiation R-HSA-73762	1/46	0.21526495458182926	0.34442392733092686	0	0	4.2414529914529915	6.514386838497086	HDAC1
PLC Beta Mediated Events R-HSA-112043	1/47	0.2193943051257534	0.34655915714131746	0	0	4.149038461538462	6.293612912482182	PLA2G4A
Cyclin D Associated Events In G1 R-HSA-69231	1/47	0.2193943051257534	0.34655915714131746	0	0	4.149038461538462	6.293612912482182	SKP2
G Alpha (Z) Signaling Events R-HSA-418597	1/47	0.2193943051257534	0.34655915714131746	0	0	4.149038461538462	6.293612912482182	GNG5
Viral Messenger RNA Synthesis R-HSA-168325	1/47	0.2193943051257534	0.34655915714131746	0	0	4.149038461538462	6.293612912482182	NUP98
Inhibition Of DNA Recombination At Telomere R-HSA-9670095	1/48	0.2235021324797859	0.35081347376573985	0	0	4.060556464811784	6.0840711244578625	TINF2
NOTCH1 Intracellular Domain Regulates Transcription R-HSA-2122947	1/48	0.2235021324797859	0.35081347376573985	0	0	4.060556464811784	6.0840711244578625	HDAC1
Separation Of Sister Chromatids R-HSA-2467813	2/170	0.2244901486939427	0.3512527247703331	0	0	2.280050855293574	3.4062214487135565	NUP98;CENPQ
RMTs Methylate Histone Arginines R-HSA-3214858	1/49	0.22758854778675142	0.3538680868408423	0	0	3.975761217948718	5.884984950634836	SMARCB1
mRNA Splicing - Minor Pathway R-HSA-72165	1/49	0.22758854778675142	0.3538680868408423	0	0	3.975761217948718	5.884984950634836	ZMAT5
Aquaporin-mediated Transport R-HSA-445717	1/50	0.23165366154685363	0.35794459852722554	0	0	3.8944270015698588	5.6956456810845415	GNG5
Ion Homeostasis R-HSA-5578775	1/50	0.23165366154685363	0.35794459852722554	0	0	3.8944270015698588	5.6956456810845415	ATP1B3
Ion Channel Transport R-HSA-983712	2/175	0.23416258548827404	0.3606976472117513	0	0	2.2135922330097086	3.2135594920971218	ATP1B3;ATP6V0C
Transcriptional Activity Of SMAD2/SMAD3:SMAD4 Heterotrimer R-HSA-2173793	1/51	0.23569758376546981	0.3619380852869134	0	0	3.816346153846154	5.515405292587267	HDAC1
Apoptotic Execution Phase R-HSA-75153	1/52	0.23972042380649608	0.36302179018041686	0	0	3.7413273001508296	5.3436701974889385	ACIN1
G-protein Mediated Events R-HSA-112040	1/52	0.23972042380649608	0.36302179018041686	0	0	3.7413273001508296	5.3436701974889385	PLA2G4A
Transcriptional Activation Of Mitochondrial Biogenesis R-HSA-2151201	1/52	0.23972042380649608	0.36302179018041686	0	0	3.7413273001508296	5.3436701974889385	MEF2C
Metabolism Of Non-Coding RNA R-HSA-194441	1/52	0.23972042380649608	0.36302179018041686	0	0	3.7413273001508296	5.3436701974889385	NUP98
Major Pathway Of rRNA Processing In Nucleolus And Cytosol R-HSA-6791226	2/179	0.24191912678296532	0.36302179018041686	0	0	2.163128736767045	3.0698080307359095	EBNA1BP2;UTP3
Deposition Of New CENPA-containing Nucleosomes At Centromere R-HSA-606279	1/53	0.24372229058483633	0.36302179018041686	0	0	3.6691937869822486	5.179895736888657	CENPQ
Heparan Sulfate/Heparin (HS-GAG) Metabolism R-HSA-1638091	1/53	0.24372229058483633	0.36302179018041686	0	0	3.6691937869822486	5.179895736888657	SLC35D2
